pool,qid,stratum,arm,mode,t,recall10,mrr10,ndcg10,n_rel_in_arm,reachable,union10_hit,page_hit,first_rank,best_cov_top10
OLD80_CONTAMINATED,Q010,table,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,0.6623376623376623
OLD80_CONTAMINATED,Q010,table,B,dense,0.7,0,0.0,0.0,0,0,0,1,0,0.6623376623376623
OLD80_CONTAMINATED,Q010,table,B,dense,0.8,0,0.0,0.0,0,0,0,1,0,0.6623376623376623
OLD80_CONTAMINATED,Q010,table,B,sparse,0.4,1,1.0,0.7365447429771821,5,1,1,1,1,0.6623376623376623
OLD80_CONTAMINATED,Q010,table,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,0.6623376623376623
OLD80_CONTAMINATED,Q010,table,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,0.6623376623376623
OLD80_CONTAMINATED,Q010,table,B,sparse,0.7,0,0.0,0.0,0,0,0,1,0,0.6623376623376623
OLD80_CONTAMINATED,Q010,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.6623376623376623
OLD80_CONTAMINATED,Q011,table,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q011,table,B,hybrid,0.4,0,0.0,0.0,1,1,1,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,hybrid,0.5,0,0.0,0.0,1,1,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,hybrid,0.6,0,0.0,0.0,1,1,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,hybrid,0.7,0,0.0,0.0,1,1,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,dense,0.4,0,0.0,0.0,1,1,0,0,0,0.10208816705336426
OLD80_CONTAMINATED,Q011,table,B,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.10208816705336426
OLD80_CONTAMINATED,Q011,table,B,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.10208816705336426
OLD80_CONTAMINATED,Q011,table,B,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.10208816705336426
OLD80_CONTAMINATED,Q011,table,B,dense,0.8,0,0.0,0.0,0,0,0,0,0,0.10208816705336426
OLD80_CONTAMINATED,Q011,table,B,sparse,0.4,0,0.0,0.0,1,1,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,sparse,0.5,0,0.0,0.0,1,1,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,sparse,0.6,0,0.0,0.0,1,1,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,sparse,0.7,0,0.0,0.0,1,1,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q011,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.2273781902552204
OLD80_CONTAMINATED,Q012,table,A,hybrid,0.4,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,hybrid,0.5,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,hybrid,0.6,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,hybrid,0.7,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,hybrid,0.8,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,dense,0.4,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,sparse,0.4,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,sparse,0.5,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,sparse,0.6,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,sparse,0.7,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,A,sparse,0.8,0,0.0,0.0,1,1,0,0,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,hybrid,0.4,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,hybrid,0.5,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,hybrid,0.6,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,hybrid,0.7,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,dense,0.4,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,dense,0.5,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,dense,0.6,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,dense,0.7,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,dense,0.8,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,sparse,0.4,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,sparse,0.5,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,sparse,0.6,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,sparse,0.7,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q012,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.09385113268608414
OLD80_CONTAMINATED,Q013,table,A,hybrid,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,hybrid,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,hybrid,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,hybrid,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,hybrid,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,dense,0.4,0,0.0,0.0,1,1,0,0,0,0.04519774011299435
OLD80_CONTAMINATED,Q013,table,A,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.04519774011299435
OLD80_CONTAMINATED,Q013,table,A,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.04519774011299435
OLD80_CONTAMINATED,Q013,table,A,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.04519774011299435
OLD80_CONTAMINATED,Q013,table,A,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.04519774011299435
OLD80_CONTAMINATED,Q013,table,A,sparse,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,sparse,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,sparse,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,sparse,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,A,sparse,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q013,table,B,hybrid,0.4,0,0.0,0.0,0,0,1,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,hybrid,0.5,0,0.0,0.0,0,0,1,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,hybrid,0.6,0,0.0,0.0,0,0,1,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,hybrid,0.7,0,0.0,0.0,0,0,1,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,dense,0.4,0,0.0,0.0,0,0,0,0,0,0.07344632768361582
OLD80_CONTAMINATED,Q013,table,B,dense,0.5,0,0.0,0.0,0,0,0,0,0,0.07344632768361582
OLD80_CONTAMINATED,Q013,table,B,dense,0.6,0,0.0,0.0,0,0,0,0,0,0.07344632768361582
OLD80_CONTAMINATED,Q013,table,B,dense,0.7,0,0.0,0.0,0,0,0,0,0,0.07344632768361582
OLD80_CONTAMINATED,Q013,table,B,dense,0.8,0,0.0,0.0,0,0,0,0,0,0.07344632768361582
OLD80_CONTAMINATED,Q013,table,B,sparse,0.4,0,0.0,0.0,0,0,1,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,sparse,0.5,0,0.0,0.0,0,0,1,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,sparse,0.6,0,0.0,0.0,0,0,1,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,sparse,0.7,0,0.0,0.0,0,0,0,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q013,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.3785310734463277
OLD80_CONTAMINATED,Q014,table,A,hybrid,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,hybrid,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,hybrid,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,hybrid,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,hybrid,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,dense,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,dense,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,dense,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,dense,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,dense,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,sparse,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,sparse,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,sparse,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,sparse,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,A,sparse,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q014,table,B,hybrid,0.4,1,1.0,0.6131471927654584,2,1,1,1,1,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,hybrid,0.5,0,0.0,0.0,1,1,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,hybrid,0.6,0,0.0,0.0,1,1,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,hybrid,0.7,0,0.0,0.0,1,1,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,dense,0.4,1,1.0,0.6131471927654584,2,1,1,1,1,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,dense,0.5,0,0.0,0.0,1,1,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,dense,0.6,0,0.0,0.0,1,1,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,dense,0.7,0,0.0,0.0,1,1,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,dense,0.8,0,0.0,0.0,0,0,0,1,0,0.4268774703557312
OLD80_CONTAMINATED,Q014,table,B,sparse,0.4,1,1.0,0.8503449055347546,2,1,1,1,1,0.7549407114624506
OLD80_CONTAMINATED,Q014,table,B,sparse,0.5,1,0.2,0.38685280723454163,1,1,1,1,5,0.7549407114624506
OLD80_CONTAMINATED,Q014,table,B,sparse,0.6,1,0.2,0.38685280723454163,1,1,1,1,5,0.7549407114624506
OLD80_CONTAMINATED,Q014,table,B,sparse,0.7,1,0.2,0.38685280723454163,1,1,1,1,5,0.7549407114624506
OLD80_CONTAMINATED,Q014,table,B,sparse,0.8,0,0.0,0.0,0,0,1,1,0,0.7549407114624506
OLD80_CONTAMINATED,Q015,table,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q015,table,B,hybrid,0.4,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,hybrid,0.5,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,hybrid,0.6,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,hybrid,0.7,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,dense,0.4,0,0.0,0.0,0,0,0,1,0,0.2777777777777778
OLD80_CONTAMINATED,Q015,table,B,dense,0.5,0,0.0,0.0,0,0,0,1,0,0.2777777777777778
OLD80_CONTAMINATED,Q015,table,B,dense,0.6,0,0.0,0.0,0,0,0,1,0,0.2777777777777778
OLD80_CONTAMINATED,Q015,table,B,dense,0.7,0,0.0,0.0,0,0,0,1,0,0.2777777777777778
OLD80_CONTAMINATED,Q015,table,B,dense,0.8,0,0.0,0.0,0,0,0,1,0,0.2777777777777778
OLD80_CONTAMINATED,Q015,table,B,sparse,0.4,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,sparse,0.5,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,sparse,0.6,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,sparse,0.7,0,0.0,0.0,0,0,1,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q015,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.35185185185185186
OLD80_CONTAMINATED,Q016,table,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q016,table,A,sparse,0.4,0,0.0,0.0,1,1,0,0,0,0.08280254777070063
OLD80_CONTAMINATED,Q016,table,A,sparse,0.5,0,0.0,0.0,1,1,0,0,0,0.08280254777070063
OLD80_CONTAMINATED,Q016,table,A,sparse,0.6,0,0.0,0.0,1,1,0,0,0,0.08280254777070063
OLD80_CONTAMINATED,Q016,table,A,sparse,0.7,0,0.0,0.0,1,1,0,0,0,0.08280254777070063
OLD80_CONTAMINATED,Q016,table,A,sparse,0.8,0,0.0,0.0,1,1,0,0,0,0.08280254777070063
OLD80_CONTAMINATED,Q016,table,B,hybrid,0.4,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,hybrid,0.5,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,hybrid,0.6,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,hybrid,0.7,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,hybrid,0.8,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,dense,0.4,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,sparse,0.4,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,sparse,0.5,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,sparse,0.6,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,sparse,0.7,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q016,table,B,sparse,0.8,0,0.0,0.0,1,1,0,0,0,0.07006369426751592
OLD80_CONTAMINATED,Q017,table,A,hybrid,0.4,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,hybrid,0.5,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,hybrid,0.6,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,hybrid,0.7,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,hybrid,0.8,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,dense,0.4,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,dense,0.5,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,dense,0.6,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,dense,0.7,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,dense,0.8,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,sparse,0.4,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,sparse,0.5,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,sparse,0.6,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,sparse,0.7,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,A,sparse,0.8,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q017,table,B,hybrid,0.4,0,0.0,0.0,0,0,1,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,hybrid,0.5,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,hybrid,0.6,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,hybrid,0.7,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,dense,0.4,0,0.0,0.0,0,0,1,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,dense,0.5,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,dense,0.6,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,dense,0.7,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,dense,0.8,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,sparse,0.4,0,0.0,0.0,0,0,1,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,sparse,0.5,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,sparse,0.6,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,sparse,0.7,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q017,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.3142548596112311
OLD80_CONTAMINATED,Q018,table,A,hybrid,0.4,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,hybrid,0.5,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,hybrid,0.6,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,hybrid,0.7,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,hybrid,0.8,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,dense,0.4,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,dense,0.5,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,dense,0.6,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,dense,0.7,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,dense,0.8,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q018,table,A,sparse,0.4,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q018,table,A,sparse,0.5,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q018,table,A,sparse,0.6,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q018,table,A,sparse,0.7,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q018,table,A,sparse,0.8,1,0.3333333333333333,0.5,1,1,1,1,3,1.0
OLD80_CONTAMINATED,Q018,table,B,hybrid,0.4,0,0.0,0.0,0,0,0,1,0,0.06465067778936393
OLD80_CONTAMINATED,Q018,table,B,hybrid,0.5,0,0.0,0.0,0,0,0,1,0,0.06465067778936393
OLD80_CONTAMINATED,Q018,table,B,hybrid,0.6,0,0.0,0.0,0,0,0,1,0,0.06465067778936393
OLD80_CONTAMINATED,Q018,table,B,hybrid,0.7,0,0.0,0.0,0,0,0,1,0,0.06465067778936393
OLD80_CONTAMINATED,Q018,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.06465067778936393
